source	balise	occurrence	texte
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	BOUTIQUE DU BOULANGER
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	CAILLES picorant des grains à terre
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	CONDUITE EN ÉGYPTE
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	Cérémonies réligieuses en l'honneur de Cérès
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	DANSEURS DE CORDE (funambuli
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	DIVERTISSEMENTS DE L'ENFANCE
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	Diane avec les flèches et la chlamyde
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	Eschyle dictant une de ses production
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	GAZELLES au repos et des oies
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	HERCULE amenant à Eurysthée le sanglier d'Erymante
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	HYLAS enlevé par les nymphes Euricé, Malide et Nisée
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	JUPITER DANS L'ARC-EN-CIEL
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	MAITRE D'ÉCOLE
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	MARCHÉ AUX VASES ET AUX DRAPS
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	MELpOMÈNE couronnée de laurier portant un masque
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	MERCURE recevant le tribut pour le passage d'une âme à travers le Styx
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	PAON au repos
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	Persée soutenant de son bras droit Andromède
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	SEPT PLANÈTES DE LA SEMAINE
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	THÉTIS préparant les armes pour Achille
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	VUES ET PAYSAGES
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	guerriers de retour d'une expédition
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	homme conduisant un quadrige au grand galop
MTAL_00300_4_propre_p1_23_AV	Theme Long	1	sujets allégoriques à l'amour
MTAL_00309_fr_AV	Appellation Courte	1	/'Hélène
MTAL_00309_fr_AV	Appellation Courte	1	/Hélène
MTAL_00309_fr_AV	Appellation Courte	1	VHélène
MTAL_00309_fr_AV	Appellation Courte	1	Y Hélène
MTAL_00309_fr_AV	Appellation Courte	1	son Hélène
MTAL_00309_fr_AV	Appellation Courte	1	une Hélène
MTAL_00309_fr_AV	Appellation Structuree	1	'Hélène du Temple d'IIérn Lakinia
MTAL_00309_fr_AV	Appellation Structuree	1	Hélène de Zeuxis
MTAL_00309_fr_AV	Appellation Structuree	1	bouclier de l'Athéna Promachos
MTAL_00309_fr_AV	Appellation Structuree	1	monochromes de Zeuxis
MTAL_00309_fr_AV	Appellation Structuree	1	peinture de la Casa del Pneta tragico
MTAL_00309_fr_AV	Appellation Structuree	1	peinture des Douze Dieux
MTAL_00309_fr_AV	Appellation Structuree	1	statue dTIéraklès Musagèle
MTAL_00309_fr_AV	Appellation Structuree	1	tableau La vieille
MTAL_00309_fr_AV	Appellation Structuree	1	tableau de Parrhasios
MTAL_00309_fr_AV	Appellation Structuree	1	tableaux de Mikon
MTAL_00309_fr_AV	Appellation Enrichie	1	fameuse peinture de la Casa del Pneta tragico
MTAL_00309_fr_AV	Appellation Complexe	1	/Hélène de la main de Zeuxis est à Home dans le portique de Phil ippe
MTAL_00309_fr_AV	Appellation Complexe	1	Euphranor en lit l'expérience. Comme il travaillait à Athènes à sa peinture des Douze Dieux
MTAL_00309_fr_AV	Appellation Complexe	1	Zeuxis, ayant achevé son Hélène
MTAL_00309_fr_AV	Appellation Complexe	1	Zeuxis, dit-on, effaça le raisin
MTAL_00309_fr_AV	Appellation Complexe	1	Zeuxis, je crois, peignit un enfant tenant une grappe de raisin
MTAL_00309_fr_AV	Appellation Complexe	1	dans son Sacrifice d'Iphigénie, il eut peint Calchas affligé
MTAL_00309_fr_AV	Appellation Complexe	1	grappe de raisin représentée en couleurs
MTAL_00309_fr_AV	Appellation Complexe	1	le peintre qui montrait, dans le Sacrifice <f Iphigénie
MTAL_00309_fr_AV	Appellation Complexe	1	montrant le premier Ulysse et l)olon, le second Ulysse et Tirésias
MTAL_00309_fr_AV	Appellation Complexe	1	on ne voit pns pourquoi le peintre n'aurait pas figuré Ajax
MTAL_00309_fr_AV	Appellation Complexe	1	peindre une Hélène
MTAL_00309_fr_AV	Appellation Complexe	1	peintre Zeuxis mourut du fou rire que lui donna son tableau La vieille
MTAL_00309_fr_AV	Appellation Complexe	1	peintre non moins fameux représenta cette scène.de deuil : le Sacrifice d'Iphigénie
MTAL_00309_fr_AV	Appellation Complexe	1	tableau de Parrhasios, où l'on voit Atalante rendant à Méléagre un service qui n'est pas fort honnête
MTAL_00309_fr_AV	Appellation Complexe	1	tableaux de Mikon et de Kvdias
MTAL_00309_fr_AV	Appellation Complexe	1	y peignit la bataille de Marathon
MTAL_00309_fr_AV	Theme	1	Atalante rendant à Méléagre un service
MTAL_00309_fr_AV	Theme	1	Hélène à sa toilette
MTAL_00309_fr_AV	Theme	1	Sacrifice <f Iphigénie
MTAL_00309_fr_AV	Theme	1	Sacrifice d'Iphigénie
MTAL_00309_fr_AV	Theme	1	Ulysse et Tirésias
MTAL_00309_fr_AV	Theme	1	Ulysse et l)olon
MTAL_00309_fr_AV	Theme	1	bataille de Marathon
MTAL_00309_fr_AV	Theme	1	cette scène.de deuil
MTAL_00309_fr_AV	Theme	1	départ des Argonautes
MTAL_00309_fr_AV	Theme	1	enfant tenant une grappe de raisin
MTAL_00309_fr_AV	Theme	1	son Sacrifice d'Iphigénie
MTAL_00309_fr_AV	Theme Long	1	Atalante rendant à Méléagre un service qui n'est pas fort honnête
MTAL_00320_AV	Appellation Structuree	1	statue de Cynédus
MTAL_00320_AV	Appellation Structuree	1	statue de Mnésarchide d’Éphèse
MTAL_00320_AV	Appellation Structuree	1	statue de la courtisane Phrynée
MTAL_00320_AV	Appellation Structuree	1	statue de l’infâme Pasiphaé
MTAL_00320_AV	Appellation Structuree	1	statue d’Harmonie
MTAL_00320_AV	Appellation Structuree	1	statues de Polynice et d’Étéocle
MTAL_00320_AV	Appellation Structuree	1	statues d’Anyta
MTAL_00320_AV	Appellation Enrichie	1	statue de l’infâme Pasiphaé
MTAL_00320_AV	Appellation Complexe	1	Andron a fait la statue d’Harmonie
MTAL_00320_AV	Appellation Complexe	1	Bryaxis a fait la statue de l’infâme Pasiphaé
MTAL_00320_AV	Appellation Complexe	1	Euthicrate a fait aussi la statue de Mnésarchide d’Éphèse
MTAL_00320_AV	Appellation Complexe	1	Euticrate a représenté Pantheuchyde
MTAL_00320_AV	Appellation Complexe	1	Glaucippe, qui enfanta un monstre, comme on le voit d’après sa statue faite par l’Athénien Nicérate, fils d’Euctémon
MTAL_00320_AV	Appellation Complexe	1	Hérodote d’Olinthe a représenté la courtisane Glycère et la musicienne Argive
MTAL_00320_AV	Appellation Complexe	1	Laïs fut une courtisane, et Turnus a fait sa statue
MTAL_00320_AV	Appellation Complexe	1	Lysippe a fait une statue de bronze représentant Praxilla
MTAL_00320_AV	Appellation Complexe	1	Lysistrate a représenté une femme nommée Mélanippe
MTAL_00320_AV	Appellation Complexe	1	L’art de Dinomène transmis à la postérité la mémoire de Bésantide
MTAL_00320_AV	Appellation Complexe	1	Myron, qui a fait une génisse surmontée de la Victoire
MTAL_00320_AV	Appellation Complexe	1	Praxitèle a fait aussi une femme nommée Spilumène
MTAL_00320_AV	Appellation Complexe	1	Praxitèle et Hérodote ont fait la statue de la courtisane Phrynée
MTAL_00320_AV	Appellation Complexe	1	Pythagore, qui représenta Europe assise sur un taureau
MTAL_00320_AV	Appellation Complexe	1	femme qui mit au monde trente enfants, et dont Périclimène a fait la statue
MTAL_00320_AV	Appellation Complexe	1	poëte Sophron, qui fit quelques misérables vers, a été moins célèbre par ses poésies que par sa statue
MTAL_00320_AV	Appellation Complexe	1	statue de Cynédus, à cause de Ganimède son auteur
MTAL_00320_AV	Appellation Complexe	1	statues de Polynice et d’Étéocle, tandis que vous auriez dû ensevelir à la fois et ces statues et Pythagore leur auteur
MTAL_00320_AV	Appellation Complexe	1	tyran Phalaris, qui dévorait des enfants à la mamelle, était sans doute un excellent prince, puisqu’on montre encore son image comme celle d’un homme de bien, grâce à Polystrate Ampraciote
MTAL_00320_AV	Appellation Complexe	1	Éphestion, quoique Philon ait parfaitement reproduit ses traits
MTAL_00320_AV	Theme	1	Europe assise sur un taureau
MTAL_00320_AV	Theme	1	Pantheuchyde enceinte
MTAL_00320_AV	Theme	1	Polynice et d’Étéocle
MTAL_00320_AV	Theme	1	génisse surmontée de la Victoire
MTAL_00320_AV	Theme Long	1	Pantheuchyde enceinte d’un homme perdu de mœurs
MTAL_00321_AV	Appellation Courte	1	'Anadyomône
MTAL_00321_AV	Appellation Courte	1	V Alexandre
MTAL_00321_AV	Appellation Courte	1	Y Aphrodite
MTAL_00321_AV	Appellation Courte	1	l'Alexandre
MTAL_00321_AV	Appellation Courte	2	l'Aphrodite
MTAL_00321_AV	Appellation Courte	1	l'Ialysos
MTAL_00321_AV	Appellation Courte	1	l'iacchos
MTAL_00321_AV	Appellation Courte	1	le Cupidon
MTAL_00321_AV	Appellation Courte	1	le Paralos
MTAL_00321_AV	Appellation Courte	1	leur Vénus
MTAL_00321_AV	Appellation Courte	1	sa Médée
MTAL_00321_AV	Appellation Courte	1	sa Vénus
MTAL_00321_AV	Appellation Courte	1	son Ajax
MTAL_00321_AV	Appellation Courte	1	son Alexandre
MTAL_00321_AV	Appellation Courte	1	son Dionysos
MTAL_00321_AV	Appellation Courte	2	son Ialysos
MTAL_00321_AV	Appellation Structuree	1	Aphrodite de Gos
MTAL_00321_AV	Appellation Structuree	1	Dionysos de marbre
MTAL_00321_AV	Appellation Structuree	1	Vénus de Cos
MTAL_00321_AV	Appellation Structuree	1	Vénus de Gos
MTAL_00321_AV	Appellation Structuree	2	Vénus de marbre
MTAL_00321_AV	Appellation Structuree	1	efiigie du roi
MTAL_00321_AV	Appellation Structuree	1	génisse de Myron
MTAL_00321_AV	Appellation Structuree	1	iacchos en marbre
MTAL_00321_AV	Appellation Structuree	1	leur Vénus
MTAL_00321_AV	Appellation Structuree	1	peinture de Pompée
MTAL_00321_AV	Appellation Structuree	1	sacro-sainte image du roi
MTAL_00321_AV	Appellation Structuree	1	statue d'Europe enlevée par un taureau
MTAL_00321_AV	Appellation Structuree	1	tableau d'Aphrodite
MTAL_00321_AV	Appellation Structuree	1	tableau de Paralos
MTAL_00321_AV	Appellation Structuree	2	tableau de Vénus
MTAL_00321_AV	Appellation Enrichie	1	fameuse génisse de Myron
MTAL_00321_AV	Appellation Enrichie	1	tableau fameux Dioné foute nue
MTAL_00321_AV	Appellation Complexe	1	Apelle avait vu sa Vénus
MTAL_00321_AV	Appellation Complexe	1	Apelle en ses tableaux fait respirer Vénus
MTAL_00321_AV	Appellation Complexe	1	Apelle met le comble à sa gloire par son tableau de Vénus
MTAL_00321_AV	Appellation Complexe	1	Apelle, le peintre de Gos, n'avait nulle pari représenté Vénus
MTAL_00321_AV	Appellation Complexe	1	Athènes, son Dionysos de marbre
MTAL_00321_AV	Appellation Complexe	1	Cnidiens, leur Vénus de marbre
MTAL_00321_AV	Appellation Complexe	1	Cyzique, son Ajax ou sa Médée
MTAL_00321_AV	Appellation Complexe	1	Jupiter sort avec majesté de l'ivoire sous le ciseau de Phidias
MTAL_00321_AV	Appellation Complexe	1	Paralos peint
MTAL_00321_AV	Appellation Complexe	1	Phidias dans l'ivoire anime Jupiter
MTAL_00321_AV	Appellation Complexe	1	Protogène son Ialysos
MTAL_00321_AV	Appellation Complexe	1	Rhodes, son Ialysos
MTAL_00321_AV	Appellation Complexe	1	Rhodiens l'Ialysos
MTAL_00321_AV	Appellation Complexe	1	Satyre qu'ils ont dans leur temple de Vesta
MTAL_00321_AV	Appellation Complexe	1	Thespiens mettraient-ils le Cupidon
MTAL_00321_AV	Appellation Complexe	1	l'Aphrodite inachevée qui paraît être restée à Gos
MTAL_00321_AV	Appellation Complexe	1	l'Aphrodite? A notre connaissance, il est allé Rhodes, mais non à Cos
MTAL_00321_AV	Appellation Complexe	1	reproduire l'efiigie du roi
MTAL_00321_AV	Appellation Complexe	1	tableau de Vénus, Apelle
MTAL_00321_AV	Appellation Complexe	1	Éphèse, son Alexandre
MTAL_00321_AV	Theme	1	Aphrodite inachevée
MTAL_00321_AV	Theme	1	Europe enlevée par un taureau
MTAL_00321_AV	Theme	1	traits du vaillant Alexandre
MTAL_00327_propre_AV	Appellation Courte	5	ce Cupidon
MTAL_00327_propre_AV	Appellation Courte	1	ce Jupiter fmperafor
MTAL_00327_propre_AV	Appellation Courte	4	ce Mercure
MTAL_00327_propre_AV	Appellation Courte	1	ce fameux Satyre
MTAL_00327_propre_AV	Appellation Courte	1	cette Diane
MTAL_00327_propre_AV	Appellation Courte	2	cette Sapho
MTAL_00327_propre_AV	Appellation Courte	1	les Canéphores
MTAL_00327_propre_AV	Appellation Courte	1	leur Ajax
MTAL_00327_propre_AV	Appellation Courte	1	leur Alexandre
MTAL_00327_propre_AV	Appellation Courte	1	leur Bacchus
MTAL_00327_propre_AV	Appellation Courte	1	leur Cupidon
MTAL_00327_propre_AV	Appellation Courte	1	leur Europe
MTAL_00327_propre_AV	Appellation Courte	1	leur Médée
MTAL_00327_propre_AV	Appellation Courte	1	leur Vénus
MTAL_00327_propre_AV	Appellation Courte	1	leur jalysus
MTAL_00327_propre_AV	Appellation Courte	1	un Cupidon
MTAL_00327_propre_AV	Appellation Courte	1	un Hercule
MTAL_00327_propre_AV	Appellation Structuree	1	Aatue de Marcellus
MTAL_00327_propre_AV	Appellation Structuree	1	Bacchus en marbre
MTAL_00327_propre_AV	Appellation Structuree	1	Cupidon de Praxitèle
MTAL_00327_propre_AV	Appellation Structuree	1	Cupidon de marbre
MTAL_00327_propre_AV	Appellation Structuree	1	Hercule de bronze
MTAL_00327_propre_AV	Appellation Structuree	1	Mercure de Tyndare
MTAL_00327_propre_AV	Appellation Structuree	1	Satyre de leur temple de Vesta
MTAL_00327_propre_AV	Appellation Structuree	2	Vénus de marbre
MTAL_00327_propre_AV	Appellation Structuree	1	cheval de Troie
MTAL_00327_propre_AV	Appellation Structuree	1	génisse d'airain
MTAL_00327_propre_AV	Appellation Structuree	2	image de la Victoire
MTAL_00327_propre_AV	Appellation Structuree	1	images de la Victoire
MTAL_00327_propre_AV	Appellation Structuree	1	statue (le Jupiter
MTAL_00327_propre_AV	Appellation Structuree	2	statue d'Apollon
MTAL_00327_propre_AV	Appellation Structuree	1	statue d'Apollon-
MTAL_00327_propre_AV	Appellation Structuree	1	statue d'un Marçellus
MTAL_00327_propre_AV	Appellation Structuree	1	statue de Cérès
MTAL_00327_propre_AV	Appellation Structuree	3	statue de Diane
MTAL_00327_propre_AV	Appellation Structuree	1	statue de Diaue
MTAL_00327_propre_AV	Appellation Structuree	1	statue de Jupiter Impérator
MTAL_00327_propre_AV	Appellation Structuree	1	statue de Marcelltis
MTAL_00327_propre_AV	Appellation Structuree	1	statue de Marcellus
MTAL_00327_propre_AV	Appellation Structuree	2	statue de Mercure
MTAL_00327_propre_AV	Appellation Structuree	1	statue de ce Cupidon
MTAL_00327_propre_AV	Appellation Structuree	1	statue de la chaste Diane
MTAL_00327_propre_AV	Appellation Structuree	1	statue du grand Jupiter
MTAL_00327_propre_AV	Appellation Structuree	1	statues de Jupiter
MTAL_00327_propre_AV	Appellation Structuree	1	statues de Praxitèle
MTAL_00327_propre_AV	Appellation Structuree	1	statues des Muses
MTAL_00327_propre_AV	Appellation Structuree	1	statues équestres des Marceltus
MTAL_00327_propre_AV	Appellation Structuree	1	tête de Méduse
MTAL_00327_propre_AV	Appellation Structuree	1	vase de lloëthus
MTAL_00327_propre_AV	Appellation Enrichie	1	admirable statue d'Apollon
MTAL_00327_propre_AV	Appellation Enrichie	1	belle Vénus de marbre
MTAL_00327_propre_AV	Appellation Enrichie	1	belle image de la Victoire
MTAL_00327_propre_AV	Appellation Enrichie	1	belle statue d'Apollon-
MTAL_00327_propre_AV	Appellation Enrichie	1	belle statue de Mercure
MTAL_00327_propre_AV	Appellation Enrichie	1	magnifique statue de Jupiter Impérator
MTAL_00327_propre_AV	Appellation Enrichie	1	très-belle tête de Méduse
MTAL_00327_propre_AV	Appellation Complexe	1	Ceux de Cyzique, pour leur Ajax ou leur Médée
MTAL_00327_propre_AV	Appellation Complexe	1	Cos, pour leur Alexandre
MTAL_00327_propre_AV	Appellation Complexe	1	Cupidon qui est à Thespies
MTAL_00327_propre_AV	Appellation Complexe	1	Le combat -de cavalerle-du roi Agathocle y était fort bien représenté en peinture
MTAL_00327_propre_AV	Appellation Complexe	1	Les Athéniens, pour leur Bacchus en marbre
MTAL_00327_propre_AV	Appellation Complexe	1	Les Gnidiens, pour leur Vénus de marbre
MTAL_00327_propre_AV	Appellation Complexe	1	Les Rhodiens, peur leur jalysus
MTAL_00327_propre_AV	Appellation Complexe	1	Les Tarentins, pour leur Europe assise sur un taureau
MTAL_00327_propre_AV	Appellation Complexe	1	On les appelait Canéphores
MTAL_00327_propre_AV	Appellation Complexe	1	Terrés dans un lieu où je voyais sa statue si bien dorée
MTAL_00327_propre_AV	Appellation Complexe	1	Thespies, pour leur Cupidon
MTAL_00327_propre_AV	Appellation Complexe	1	admirable statue d'Apollon., qui portait sur la cuisse le nom de Myron
MTAL_00327_propre_AV	Appellation Complexe	1	belle statue d'ÀpQ|k>R, qu'ils appellent Téménitès
MTAL_00327_propre_AV	Appellation Complexe	1	c'est cette même Cérès si ancienne, si respectée, l'objet principal de l'adoration de tous les peuples de l'univers, que Verrès a enlevée de son temple et de ses autels
MTAL_00327_propre_AV	Appellation Complexe	1	d'Agrigente ne vous a-t-elle point vu enlever du temple d'Esculape,. ce temple si saint et si révéré, un autre monument du vainqueur de Carthage, cette admirable statue d'Apollon
MTAL_00327_propre_AV	Appellation Complexe	1	figure antique de bois, qui représentait, si je ne me trompe, l'Heureuse Fortune
MTAL_00327_propre_AV	Appellation Complexe	1	génisse d'airain, œtrvre de Myron
MTAL_00327_propre_AV	Appellation Complexe	1	magnifique statue de Jupiter Impérator, que les Grecs appellent Urion
MTAL_00327_propre_AV	Appellation Complexe	1	magnifiques statues, Tune de Cérès, l'autre de Tiiptolème
MTAL_00327_propre_AV	Appellation Complexe	1	représentait Cérès tenant des flambeaux à la main
MTAL_00327_propre_AV	Appellation Complexe	1	statue de Cérès ettte la Victoire
MTAL_00327_propre_AV	Appellation Complexe	1	statue de ce Cupidon était de marbre
MTAL_00327_propre_AV	Appellation Complexe	1	statues de Praxitèle, de Myron, de Polyclète
MTAL_00327_propre_AV	Appellation Complexe	1	statues de marbre , l'une de Cérès , l'autre de Proserpine
MTAL_00327_propre_AV	Appellation Complexe	1	statues des Muses qui étaient dans le temple de la Félicité
MTAL_00327_propre_AV	Appellation Complexe	1	statues équestres des Marceltus. Il choisit celle de Caïus
MTAL_00327_propre_AV	Theme	1	Cérès tenant des flambeaux
MTAL_00327_propre_AV	Theme	1	Europe assise sur un taureau
MTAL_00327_propre_AV	Theme	1	combat -de cavalerle-du roi Agathocle
MTAL_00327_propre_AV	Theme Long	1	Cérès tenant des flambeaux à la main
MTAL_00328_propre_AV	Appellation Courte	4	ce Cupidon
MTAL_00328_propre_AV	Appellation Courte	2	ce Mercure
MTAL_00328_propre_AV	Appellation Courte	1	cet Apollon
MTAL_00328_propre_AV	Appellation Courte	2	cette Diane
MTAL_00328_propre_AV	Appellation Courte	2	cette Sappho
MTAL_00328_propre_AV	Appellation Courte	1	l'Ammonias
MTAL_00328_propre_AV	Appellation Courte	1	la Bonne fortune
MTAL_00328_propre_AV	Appellation Courte	1	la Diane
MTAL_00328_propre_AV	Appellation Courte	1	la Paralos
MTAL_00328_propre_AV	Appellation Courte	1	la Phryné
MTAL_00328_propre_AV	Appellation Courte	2	le Cupidon
MTAL_00328_propre_AV	Appellation Courte	2	leur Vénus
MTAL_00328_propre_AV	Appellation Courte	1	le Canon 
MTAL_00328_propre_AV	Appellation Courte	1	mes Canéphores
MTAL_00328_propre_AV	Appellation Courte	1	sa Médée
MTAL_00328_propre_AV	Appellation Courte	1	son Ajax
MTAL_00328_propre_AV	Appellation Courte	1	son Alexandre
MTAL_00328_propre_AV	Appellation Courte	1	son Dionysos
MTAL_00328_propre_AV	Appellation Courte	1	son Ialysos
MTAL_00328_propre_AV	Appellation Courte	1	son Doryphore
MTAL_00328_propre_AV	Appellation Courte	1	un Cupidon
MTAL_00328_propre_AV	Appellation Courte	1	un Hercule
MTAL_00328_propre_AV	Appellation Courte	1	un superbe Mercure
MTAL_00328_propre_AV	Appellation Courte	1	un très bel Apollon
MTAL_00328_propre_AV	Appellation Courte	1	une Diane
MTAL_00328_propre_AV	Appellation Courte	1	un Eros
MTAL_00328_propre_AV	Appellation Courte	1	un Héraclès
MTAL_00328_propre_AV	Appellation Structuree	1	Cupidon de Praxitèle
MTAL_00328_propre_AV	Appellation Structuree	1	Cupidon de Thespies et
MTAL_00328_propre_AV	Appellation Structuree	3	Cupidon de marbre
MTAL_00328_propre_AV	Appellation Structuree	1	Diane d'Anticryre
MTAL_00328_propre_AV	Appellation Structuree	1	Diane en bronze
MTAL_00328_propre_AV	Appellation Structuree	1	Dionysos de marbre
MTAL_00328_propre_AV	Appellation Structuree	1	Hercule de bronze
MTAL_00328_propre_AV	Appellation Structuree	1	Jupiter tonnant du Capitole
MTAL_00328_propre_AV	Appellation Structuree	1	Mercure de Tyndaris
MTAL_00328_propre_AV	Appellation Structuree	1	Statue de Sappho
MTAL_00328_propre_AV	Appellation Structuree	1	Tableau d'Apelles
MTAL_00328_propre_AV	Appellation Structuree	2	Vénus de Cnide
